time,vehicles,queue,speed
235.0,1,0,67.03734360040104
236.0,1,0,65.55382675157486
237.0,1,0,63.46913099979996
238.0,1,0,61.21913099979996
239.0,1,0,59.558805889515355
240.0,1,0,58.552721278775344
241.0,0,0,66.68
242.0,1,0,65.81939963639559
243.0,1,0,66.50440596665099
244.0,2,0,64.10962297267409
245.0,3,0,62.570243223345734
246.0,3,0,63.40103595474359
247.0,2,0,64.88758827018104
248.0,2,0,65.65885715227904
249.0,2,0,65.29489262183948
250.0,2,0,63.1208621299565
251.0,2,0,63.37797924753408
252.0,1,0,66.63890146442216
253.0,1,0,66.29591815916581
254.0,1,0,65.11694322647044
255.0,1,0,62.86694322647044
256.0,1,0,61.25421972025168
257.0,2,0,58.914175927101695
258.0,3,0,57.362243701869474
259.0,3,0,57.43726960127798
260.0,3,1,57.550611497248966
261.0,3,1,57.75558257648018
262.0,2,1,57.795179423765035
263.0,2,1,57.518315272369534
264.0,1,1,58.345000000000006
265.0,1,1,58.345000000000006
266.0,1,1,58.345000000000006
267.0,1,1,58.345000000000006
268.0,1,1,58.345000000000006
269.0,1,1,58.345000000000006
270.0,1,0,59.00568705074819
271.0,2,0,55.87726966817069
272.0,2,0,56.35401568542372
273.0,2,0,61.58466293438423
274.0,2,0,62.92358069136513
275.0,2,0,63.92921011832911
276.0,2,0,64.55268437150517
277.0,3,0,63.7167154025185
278.0,3,0,64.90409897871871
279.0,2,0,65.494056332858
280.0,2,0,64.22273436593187
281.0,2,0,65.39623891572302
282.0,2,0,64.95785381584287
283.0,1,0,65.91113277741181
284.0,1,0,66.13984090693404
285.0,1,0,66.18234998105686
286.0,0,0,66.68
287.0,0,0,66.68
288.0,0,0,66.68
289.0,0,0,66.68
290.0,0,0,66.68
291.0,1,0,66.58717469372331
292.0,1,0,66.66357159594706
293.0,1,0,66.66757782893576
294.0,2,0,62.25485101405198
295.0,2,0,62.18141125912947
296.0,3,0,60.86940603126128
297.0,3,0,61.06239688134225
298.0,3,0,61.074447340643346
299.0,2,0,64.75710601443271
300.0,2,0,65.24414727580273
301.0,4,0,59.30757933423792
302.0,4,0,58.544927802251856
303.0,3,0,60.007060075541006
304.0,3,0,61.92124632772894
305.0,5,0,57.945957657938024
306.0,4,0,58.77845185884682
307.0,3,0,59.96211361202976
308.0,3,0,62.1958463603757
309.0,3,0,64.61646514948474
310.0,2,0,66.42530308715354
311.0,1,0,66.98704813951788
312.0,1,0,66.37343941392774
313.0,1,0,66.65980481675912
314.0,1,0,66.57617238259961
315.0,1,0,66.43092870673252
316.0,1,0,66.4062170262038
317.0,1,0,62.302032567071805
318.0,1,0,63.004131863056756
319.0,1,0,63.780028980632856
320.0,1,0,64.65918262688217
321.0,1,0,65.59195838633467
322.0,1,0,66.33131447320346
323.0,0,0,66.68
324.0,0,0,66.68
325.0,0,0,66.68
326.0,0,0,66.68
327.0,0,0,66.68
328.0,0,0,66.68
329.0,1,0,62.89900721794077
330.0,1,0,63.5797235379516
331.0,1,0,64.33639337448176
332.0,2,0,60.36852143704042
333.0,3,0,61.15269394185796
334.0,3,0,61.52433436548754
335.0,3,0,62.679313335031324
336.0,2,0,63.93819316739692
337.0,2,0,65.28546832944276
338.0,1,0,66.40090148203774
339.0,0,0,66.68
340.0,0,0,66.68
341.0,0,0,66.68
342.0,0,0,66.68
343.0,0,0,66.68
344.0,0,0,66.68
345.0,0,0,66.68
346.0,0,0,66.68
347.0,1,0,65.50693113115419
348.0,1,0,65.70139810139815
349.0,1,0,65.68739800407354
350.0,2,0,62.187828186919944
351.0,2,0,61.34477090147925
352.0,2,0,60.12689302507768
353.0,2,0,58.71215192265012
354.0,2,0,66.1012228628689
355.0,2,0,65.84901796646515
356.0,2,0,64.02977950621496
357.0,1,0,66.22615198745297
358.0,1,0,64.39172237386677
359.0,1,0,62.14172237386676
360.0,1,0,59.89172237386676
361.0,1,0,64.55629668734969
362.0,2,0,63.252182092183894
363.0,3,0,64.32984623510384
364.0,3,0,65.12381566695447
365.0,3,0,65.41477222046211
366.0,3,0,65.40394194912345
367.0,2,0,63.96880912663758
368.0,1,0,64.93039175138942
369.0,1,0,64.41170180764463
370.0,0,0,66.68
371.0,0,0,66.68
372.0,0,0,66.68
373.0,0,0,66.68
374.0,0,0,66.68
375.0,0,0,66.68
376.0,0,0,66.68
377.0,0,0,66.68
378.0,0,0,66.68
379.0,1,1,61.12333333333334
380.0,1,0,61.654009117110014
381.0,1,0,62.40058020574662
382.0,1,0,63.25683576841218
383.0,1,0,63.93343905868785
384.0,1,0,64.50298442209761
385.0,1,0,65.19229300473197
386.0,1,0,66.01679497861925
387.0,2,0,61.27745163086037
388.0,2,0,62.03502129663722
389.0,1,0,64.0967609069869
390.0,2,0,61.955711491499535
391.0,2,0,64.0424260191391
392.0,2,0,65.84439905285103
393.0,3,0,63.12590946220264
394.0,4,0,61.712057643023414
395.0,3,0,60.54807276660198
396.0,2,0,65.76558562401854
397.0,3,0,63.071294196474454
398.0,4,0,61.446327496450536
399.0,4,0,61.3989854426497
400.0,3,0,60.56464867016478
401.0,3,0,59.532654195276386
402.0,3,0,59.72122344334815
403.0,2,1,59.178252380429484
404.0,2,1,57.668842931974865
405.0,2,1,56.18372502088921
406.0,2,1,55.707081753970634
407.0,2,2,55.572713636523766
408.0,2,2,55.567492493559996
409.0,2,2,55.56686734991707
410.0,2,2,55.56676203685977
411.0,2,2,55.56666666666667
412.0,2,2,55.56666666666667
413.0,2,2,55.56666666666667
414.0,2,2,55.56666666666667
415.0,0,0,66.68
416.0,0,0,66.68
417.0,1,0,65.95615379886738
418.0,2,0,62.542032208686734
419.0,2,0,63.851360474514756
420.0,2,0,64.58615463923924
421.0,3,0,65.97531382925675
422.0,2,0,66.44554862336517
423.0,1,0,66.83514959588484
424.0,1,0,66.3423340276957
425.0,1,0,64.8423340276957
426.0,1,0,66.06135886737454
427.0,1,0,65.84243550681506
428.0,2,0,61.371740151110885
429.0,2,0,62.82106018977504
430.0,2,0,64.04310893048874
431.0,2,0,64.90421982309347
432.0,1,0,66.47976991843888
433.0,1,0,66.6638032843707
434.0,0,0,66.68
435.0,0,0,66.68
436.0,0,0,66.68
437.0,0,0,66.68
438.0,0,0,66.68
439.0,0,0,66.68
440.0,0,0,66.68
441.0,0,0,66.68
442.0,0,0,66.68
443.0,0,0,66.68
444.0,0,0,66.68
445.0,0,0,66.68
446.0,0,0,66.68
447.0,0,0,66.68
448.0,0,0,66.68
449.0,0,0,66.68
450.0,1,0,66.30728033268474
451.0,2,0,63.372416268151326
452.0,2,0,64.49782949643946
453.0,2,0,65.28091803714928
454.0,2,0,65.11366479602523
455.0,2,0,63.89869723435409
456.0,1,0,62.19217265902046
457.0,1,0,61.17961302138331
458.0,1,0,61.1574755885993
459.0,1,1,61.13754915388718
460.0,2,1,61.062355607890524
461.0,2,1,61.242754861751834
462.0,2,1,60.72462992540751
463.0,2,1,60.65517351983306
464.0,2,1,60.407120545550214
465.0,1,1,61.12333333333334
466.0,1,1,61.12333333333334
467.0,2,1,59.54297745181237
468.0,3,1,57.85316458389716
469.0,3,1,59.163569973025226
470.0,3,1,59.9305309238031
471.0,3,1,60.18844762835043
472.0,3,1,58.91232400558671
473.0,2,0,66.46630820734786
474.0,1,0,67.19620773446643
475.0,1,0,66.81108758065514
476.0,2,0,63.52323611951759
477.0,3,0,59.48683935824254
478.0,3,0,59.18638304402192
479.0,3,0,64.53855993391322
480.0,3,0,65.51796094822771
481.0,2,0,66.48205361901995
482.0,2,0,66.04228794728618
483.0,1,0,66.00101572542245
484.0,1,0,66.1135683012671
485.0,0,0,66.68
486.0,0,0,66.68
487.0,0,0,66.68
488.0,1,0,67.28253821869919
489.0,1,0,67.16873057828823
490.0,1,0,67.56091140888418
491.0,1,0,65.31091140888418
492.0,1,0,63.06546593207032
493.0,1,0,60.92024199464223
494.0,0,0,66.68
495.0,0,0,66.68
496.0,0,0,66.68
497.0,0,0,66.68
498.0,0,0,66.68
499.0,0,0,66.68
500.0,0,0,66.68
501.0,1,0,62.8334133493262
502.0,1,0,63.63256246034813
503.0,2,0,60.48256450991593
504.0,2,0,61.9208992169392
505.0,4,0,59.446719002748665
506.0,4,0,60.74091603380152
507.0,4,0,59.57051175093126
508.0,4,0,58.673352185185024
509.0,4,0,57.39052742989081
510.0,3,0,57.850517106028924
511.0,3,0,59.45101627166091
512.0,2,1,59.653583088442794
513.0,2,1,60.49334726315119
514.0,2,1,58.99068283670023
515.0,1,1,61.12382796361322
516.0,1,1,61.12333333333334
517.0,1,1,61.12333333333334
518.0,1,1,61.12333333333334
519.0,1,1,61.12333333333334
520.0,1,1,61.12333333333334
521.0,2,1,60.22084027875516
522.0,2,1,60.744136339924985
523.0,2,1,61.197605385129094
524.0,2,1,61.5645486874082
525.0,2,1,62.03942272627445
526.0,2,1,61.07325842601712
527.0,2,1,59.94825842601712
528.0,2,1,56.38986021124446
529.0,2,1,57.04999867153974
530.0,1,1,61.12333333333334
531.0,0,0,66.68
532.0,0,0,66.68
533.0,0,0,66.68
534.0,1,0,62.49628979302245
535.0,2,0,60.19591999658338
536.0,2,0,62.06272536716611
537.0,2,0,63.76806954313212
538.0,2,0,64.7149547894195
539.0,2,0,65.55333286083888
540.0,1,0,65.48669571468014
541.0,0,0,66.68
542.0,1,0,66.79752804819134
543.0,1,0,66.7556065989172
544.0,1,0,66.95925912598408
545.0,1,0,67.15457639103394
546.0,0,0,66.68
547.0,0,0,66.68
548.0,1,0,66.34251201667725
549.0,1,0,66.68850615969062
550.0,1,0,66.77720015696617
551.0,2,0,62.96836757159502
552.0,2,0,61.503912784269595
553.0,2,0,60.40071401398472
554.0,1,0,64.91162534004663
555.0,1,0,65.44416071559266
556.0,1,0,65.90979004874944
557.0,1,0,65.06915124493605
558.0,1,0,63.921206085378415
559.0,1,0,62.77103879899791
560.0,2,0,57.614468530371305
561.0,2,0,57.96877356683677
562.0,2,1,58.73984454771373
563.0,2,1,59.261485293584514
564.0,2,1,59.72354267362278
565.0,3,1,54.921527112194276
566.0,3,1,56.453967308525094
567.0,2,1,57.27319169085913
568.0,2,1,58.2498177402138
569.0,2,1,59.12919688884376
570.0,3,1,56.37312088638688
571.0,3,1,57.2025136452252
572.0,3,1,55.29219960394399
573.0,3,1,56.659007337940146
574.0,3,1,57.68320807121778
575.0,3,1,58.567648493245386
576.0,3,1,59.19072023177192
577.0,2,1,60.7883269046091
578.0,2,1,59.85680564721564
579.0,2,1,58.35680564721564
580.0,1,1,61.12333333333334
581.0,1,1,61.12333333333334
582.0,1,1,61.12333333333334
583.0,1,1,61.12333333333334
584.0,1,1,61.12333333333334
585.0,1,1,61.12333333333334
586.0,1,1,61.12333333333334
587.0,1,1,61.12333333333334
588.0,1,1,61.12333333333334
589.0,0,0,66.68
590.0,0,0,66.68
591.0,1,0,65.94940034886437
592.0,1,0,66.07587540907167
593.0,4,0,58.015944476062344
594.0,4,0,59.63342429362449
595.0,5,0,60.62578773104422
596.0,5,0,58.292941729048145
597.0,5,0,57.34404269828623
598.0,4,0,62.837388337742865
599.0,1,0,63.46996487443036
600.0,1,0,61.4680446811945
601.0,1,0,59.30581387367498
602.0,1,0,58.563900482086765
603.0,0,0,66.68
604.0,1,0,66.27468062599112
605.0,1,0,66.08509545655144
606.0,1,0,66.52757973123263
607.0,1,0,65.16377529928523
608.0,1,0,62.95124233133144
609.0,1,0,61.439696127866476
610.0,1,0,59.189696127866476
611.0,2,0,53.05198565188654
612.0,2,0,53.92112370825271
613.0,2,1,54.598386306045086
614.0,2,1,55.67631035598146
615.0,2,1,56.74415944532914
616.0,2,1,56.20989832795725
617.0,2,1,54.109300043832135
618.0,2,0,53.14345392068992
619.0,3,0,49.67079905725428
620.0,1,0,63.67730297433145
621.0,1,0,64.34475533319724
622.0,2,0,62.38548350560342
623.0,2,0,63.48742207790821
624.0,3,0,62.33734797363443
625.0,3,0,63.01412526690558
626.0,2,0,64.18322457998077
627.0,2,0,64.93323171835911
628.0,2,0,65.32696400854267
629.0,3,0,62.81637694927942
630.0,2,0,63.67427202773181
631.0,2,0,65.52298973985111
632.0,2,0,66.28725430141654
633.0,2,0,65.34726919360193
634.0,2,0,63.55171363072344
635.0,2,0,60.782237451650396
636.0,2,0,58.5279635290817
637.0,2,1,56.954746704225
638.0,2,1,55.90707516620138
639.0,3,1,55.25515908331656
640.0,3,2,55.43097895732501
641.0,3,2,55.04697819432834
642.0,3,2,55.372258934885686
643.0,3,2,53.858536426444445
644.0,3,2,51.808688900791545
645.0,3,2,49.90943085180244
646.0,3,2,48.07362161236634
647.0,0,0,66.68
648.0,0,0,66.68
649.0,0,0,66.68
650.0,1,0,62.27198296907015
651.0,2,0,60.64935581365568
652.0,2,0,62.42458382438293
653.0,4,0,62.35744545454509
654.0,4,0,64.35738256122852
655.0,4,0,65.53991454216975
656.0,3,0,65.55431096786594
657.0,2,0,64.11144392360833
658.0,1,0,61.802667249652714
659.0,1,0,59.59985871875628
660.0,1,0,58.68229956199908
661.0,1,0,58.49405224618734
662.0,1,1,58.35542373208491
663.0,1,1,58.35122849523533
664.0,1,1,58.34555430277098
665.0,1,1,58.345000000000006
666.0,1,1,58.345000000000006
667.0,1,1,58.345000000000006
668.0,1,1,58.345000000000006
669.0,1,1,58.345000000000006
670.0,1,1,58.345000000000006
671.0,1,1,58.345000000000006
672.0,1,1,58.345000000000006
673.0,1,0,59.00729939622572
674.0,1,0,59.745687705026945
675.0,0,0,66.68
676.0,0,0,66.68
677.0,1,0,62.90053630676038
678.0,1,0,63.34944120083542
679.0,2,0,60.49605958725321
680.0,3,0,58.38919615223375
681.0,3,0,60.55245850805029
682.0,3,0,63.10351769293604
683.0,5,0,61.221960430714084
684.0,5,0,61.67502142418456
685.0,4,0,61.89103276251874
686.0,3,0,64.28286037499498
687.0,2,0,65.41333363738126
688.0,2,0,63.67316564371893
689.0,1,0,64.54852191474933
690.0,0,0,66.68
691.0,0,0,66.68
692.0,0,0,66.68
693.0,1,0,64.18077208964571
694.0,1,0,65.03422022549388
695.0,1,0,65.72184102490031
696.0,1,0,66.45512159530277
697.0,2,0,62.62513650224312
698.0,2,0,63.26795254886849
699.0,1,0,64.14213880246692
700.0,1,0,64.91994908468052
701.0,1,0,65.75280430965466
702.0,2,0,64.39977733876134
703.0,2,0,64.31368729181122
704.0,2,0,63.62130979405484
705.0,1,0,66.37283739751518
706.0,1,0,66.44695121408132
707.0,2,0,60.96725928312409
708.0,1,0,62.23171067827621
709.0,2,0,61.368020169803316
710.0,3,0,62.60071812482954
711.0,3,0,64.04042246916191
712.0,3,0,65.91702963119286
713.0,3,0,65.64168171400179
714.0,2,0,64.18379351592537
715.0,1,0,61.969133091270706
716.0,1,0,59.86338068396529
717.0,0,0,66.68
718.0,0,0,66.68
719.0,0,0,66.68
720.0,0,0,66.68
721.0,0,0,66.68
722.0,0,0,66.68
723.0,0,0,66.68
724.0,0,0,66.68
725.0,0,0,66.68
726.0,0,0,66.68
727.0,0,0,66.68
728.0,0,0,66.68
729.0,0,0,66.68
730.0,1,0,65.90106546355649
731.0,1,0,65.60848669252131
732.0,1,0,65.67830193348468
733.0,1,0,65.30963001281029
734.0,1,0,64.52767396299376
735.0,1,0,63.41734044306032
736.0,1,0,63.27080935398152
737.0,0,0,66.68
738.0,0,0,66.68
739.0,0,0,66.68
740.0,3,0,62.160846800659684
741.0,4,0,62.38961633773956
742.0,5,0,62.899368110103104
743.0,6,0,60.474490829311264
744.0,7,0,57.04825445624312
745.0,6,0,57.36976186034749
746.0,5,0,54.56602849919059
747.0,4,0,56.69820091176676
748.0,4,0,58.16784510704852
749.0,4,1,57.1577894712294
750.0,4,1,54.155938088098296
751.0,3,1,55.92590231104745
752.0,3,1,52.36990439408005
753.0,3,1,49.68222904823316
754.0,2,1,55.63713843858274
755.0,2,2,55.589932610800155
756.0,2,2,55.56890357058303
757.0,2,2,55.56751099201912
758.0,2,2,55.56681437211923
759.0,2,2,55.56666666666667
760.0,2,2,55.56666666666667
761.0,2,2,55.56666666666667
762.0,2,2,55.56666666666667
763.0,0,0,66.68
764.0,0,0,66.68
765.0,0,0,66.68
766.0,1,0,62.559250569557776
767.0,2,0,63.15534978952915
768.0,2,0,63.815311308337414
769.0,2,0,65.35684868992574
770.0,2,0,65.89911091809753
771.0,2,0,65.85239792608706
772.0,0,0,66.68
773.0,0,0,66.68
774.0,0,0,66.68
775.0,0,0,66.68
776.0,1,0,67.0940359232248
777.0,1,0,67.06501047448248
778.0,1,0,67.16118564195148
779.0,1,0,66.95581960255893
780.0,1,0,66.44397243493962
781.0,2,0,61.32078474116448
782.0,1,0,63.176531198038155
783.0,2,0,58.928870548669664
784.0,2,0,60.48432482256021
785.0,2,0,62.24900303260744
786.0,2,0,64.10149793801142
787.0,2,0,65.44873138664673
788.0,2,0,65.7571847001502
789.0,1,0,65.85357258603872
790.0,1,0,66.24404494674457
791.0,1,0,66.23435532533455
792.0,1,0,66.11395210301394
793.0,2,0,61.38950026159035
794.0,2,0,60.395762647879415
795.0,2,0,59.78967843934749
796.0,4,0,54.113114463637395
797.0,5,0,55.80409405862338
798.0,6,0,56.56037167268285
799.0,6,1,58.004706135024946
800.0,5,1,59.80703928510537
801.0,4,1,60.1309997589461
802.0,3,1,59.981041124666646
803.0,2,1,57.71643275883438
804.0,2,1,55.46647911464588
805.0,2,1,60.26849367270289
806.0,2,1,60.718052929963875
807.0,3,1,54.28157468864762
808.0,3,1,55.422593422943706
809.0,3,1,56.40265251089537
810.0,3,1,56.72305400459162
811.0,3,1,56.83016813525763
812.0,3,1,56.72737476483752
813.0,3,1,57.17909236724708
814.0,3,2,57.769032373653346
815.0,2,2,58.347450333012254
816.0,2,2,58.34513182462041
817.0,2,2,58.34505810890472
818.0,2,2,58.34502507818277
819.0,2,2,58.345000000000006
820.0,3,3,52.78833333333334
821.0,3,1,54.35869865607164
822.0,3,0,55.315651985528326
823.0,3,0,56.24673215115015
824.0,2,0,61.300820478328234
825.0,2,0,62.0426058448122
826.0,3,0,58.945942912463956
827.0,3,0,60.82851115888506
828.0,2,0,63.89732848155208
829.0,2,0,65.2065967013987
830.0,1,0,66.6649406413064
831.0,1,0,67.67855834853654
832.0,0,0,66.68
833.0,0,0,66.68
834.0,0,0,66.68
835.0,0,0,66.68
836.0,0,0,66.68
837.0,0,0,66.68
838.0,0,0,66.68
839.0,0,0,66.68
840.0,1,0,65.73224521779655
841.0,1,0,66.35667072396276
842.0,2,0,65.77239110963471
843.0,2,0,66.53694104974521
844.0,2,0,67.04065142374849
845.0,2,0,64.79237868181278
846.0,1,0,66.5755789445514
847.0,0,0,66.68
848.0,0,0,66.68
849.0,1,0,62.522060069556105
850.0,1,0,63.310555064268634
851.0,2,0,60.19847159483253
852.0,2,0,61.92681059326838
853.0,3,0,62.98742560428578
854.0,4,0,59.31133764811338
855.0,3,0,62.42339904214166
856.0,3,0,63.243542406779056
857.0,3,0,63.190690291739564
858.0,2,0,63.08474964719545
859.0,1,0,66.10013754102015
860.0,2,0,64.91238967845284
861.0,1,0,65.25027410197855
862.0,1,0,65.38478633415272
863.0,2,0,64.88655287920325
864.0,2,0,64.8059142929275
865.0,2,0,63.81081734553085
866.0,1,0,66.35080770140739
867.0,1,0,64.89205835485589
868.0,1,0,63.3920583548559
869.0,2,0,59.43584036354814
870.0,3,1,58.55519034876511
871.0,3,1,59.2173788505999
872.0,3,1,59.45573752830815
873.0,3,1,59.37784260216906
874.0,3,1,59.17603842729551
875.0,3,1,58.49126475137211
876.0,3,1,57.103814485002644
877.0,3,1,55.83401211830107
878.0,4,1,55.426493479991166
879.0,2,0,66.87865481016641
880.0,1,0,66.68657289556549
881.0,2,0,63.980955330589424
882.0,3,0,57.571706840298646
883.0,3,0,57.16506892792495
884.0,3,0,61.12579816509323
885.0,4,0,60.62963317252722
886.0,4,0,62.10711029786566
887.0,3,0,63.2993163659171
888.0,2,0,63.93813316395065
889.0,2,0,63.99551551371371
890.0,1,0,65.01722850491106
891.0,0,0,66.68
892.0,0,0,66.68
893.0,0,0,66.68
894.0,0,0,66.68
895.0,0,0,66.68
896.0,0,0,66.68
897.0,0,0,66.68
898.0,0,0,66.68
899.0,0,0,66.68
900.0,0,0,66.68
901.0,0,0,66.68
902.0,0,0,66.68
903.0,0,0,66.68
904.0,0,0,66.68
905.0,0,0,66.68
906.0,0,0,66.68
907.0,0,0,66.68
908.0,0,0,66.68
909.0,0,0,66.68
910.0,0,0,66.68
911.0,0,0,66.68
912.0,1,0,64.30857486821425
913.0,1,0,65.39742170596675
914.0,1,0,66.30976273951765
915.0,1,0,66.80068233270748
916.0,1,0,66.89679216986141
917.0,0,0,66.68
918.0,0,0,66.68
919.0,0,0,66.68
920.0,0,0,66.68
921.0,0,0,66.68
922.0,0,0,66.68
923.0,1,0,63.022149156572105
924.0,1,0,63.607973827098306
925.0,1,0,64.45890373864161
926.0,1,0,65.13331158099373
927.0,1,0,64.94798499099278
928.0,1,0,64.92271487262244
929.0,1,0,65.0991069489111
930.0,1,0,65.20765644094895
931.0,0,0,66.68
932.0,0,0,66.68
933.0,0,0,66.68
934.0,0,0,66.68
935.0,1,0,62.95950173067924
936.0,1,0,63.79959307579698
937.0,1,0,64.2588493240662
938.0,1,0,64.95206396890713
