time,vehicles,queue,speed
30792.0,11,7,49.82069693014021
30793.0,10,7,50.60627666887596
30794.0,11,7,49.194941116233885
30795.0,10,7,48.40100812972978
30796.0,9,7,50.20221396240671
30797.0,8,7,51.3813491994535
30798.0,9,7,47.172729488114356
30799.0,9,7,45.754987433503686
30800.0,10,7,42.37137008021539
30801.0,9,7,51.16997149617752
30802.0,9,7,51.904135898185004
30803.0,6,5,52.95157693770297
30804.0,6,3,53.52922670297211
30805.0,6,2,55.78486575745905
30806.0,6,1,57.42700664945176
30807.0,7,0,55.70943626504043
30808.0,8,0,50.29693680709349
30809.0,9,1,49.41909945064057
30810.0,9,2,46.615979051599425
30811.0,10,3,48.21445905702109
30812.0,11,3,48.982423004053246
30813.0,12,4,48.490931850921854
30814.0,13,4,49.84191954642125
30815.0,12,4,50.700899011838125
30816.0,12,4,52.21959253939183
30817.0,9,3,51.74783260616733
30818.0,9,2,48.35822510043532
30819.0,6,1,49.07414452765749
30820.0,5,0,52.95793524672733
30821.0,5,0,53.565590175505335
30822.0,4,0,56.427592329043634
30823.0,5,0,56.05809404142467
30824.0,5,0,56.08808278232149
30825.0,4,0,57.093838927877734
30826.0,4,0,57.32206104620334
30827.0,4,0,57.85388266052722
30828.0,2,0,59.521111770494485
30829.0,2,0,60.328996865136006
30830.0,2,0,60.453250893137735
30831.0,2,0,59.62100110890871
30832.0,2,0,58.62415252789455
30833.0,2,1,58.38147719427411
30834.0,3,1,58.812603319782
30835.0,3,2,58.74895411646578
30836.0,3,2,58.550137254309575
30837.0,3,2,58.730441009179756
30838.0,4,2,59.24024040163472
30839.0,4,2,59.94075419293989
30840.0,5,2,60.79065848666424
30841.0,5,1,61.2348706769629
30842.0,5,0,60.78135991504497
30843.0,6,1,56.502104623227275
30844.0,5,2,55.01096756779501
30845.0,6,2,54.340413334975345
30846.0,7,2,50.82152981416081
30847.0,7,3,51.72928728152226
30848.0,7,3,53.192684137384866
30849.0,8,4,50.7482080119873
30850.0,7,4,46.7921990378358
30851.0,8,4,45.41175172254456
30852.0,8,4,46.07295044214934
30853.0,7,4,47.73977254975606
30854.0,9,4,44.11995779911975
30855.0,9,4,48.00430483224318
30856.0,11,4,47.405961831628375
30857.0,10,4,49.3519241275404
30858.0,9,4,51.33183351776525
30859.0,9,4,50.72665572904694
30860.0,9,4,49.59280346952085
30861.0,8,5,48.70014132929511
30862.0,8,6,48.99509510261488
30863.0,7,6,49.00508442720853
30864.0,8,6,47.94262419086983
30865.0,7,5,52.84639318353855
30866.0,6,5,54.4532140669216
30867.0,7,5,53.07539603754981
30868.0,7,5,53.11140386695942
30869.0,7,5,51.636206170444154
30870.0,7,5,52.626236529923176
30871.0,6,4,54.241616081383135
30872.0,6,3,55.128657573573804
30873.0,6,2,55.51956617406136
30874.0,5,1,56.13985655506268
30875.0,7,0,49.71605045579037
30876.0,7,0,51.682076427491815
30877.0,8,1,48.16288312680996
30878.0,9,2,49.8960553296582
30879.0,11,2,51.196010547708326
30880.0,11,3,50.42862222253568
30881.0,10,2,50.656750430009865
30882.0,10,2,50.15308776753357
30883.0,10,1,46.81965583194993
30884.0,8,1,44.53196216860335
30885.0,7,1,44.0150255341275
30886.0,8,1,41.83463229617108
30887.0,8,1,40.04735936200641
30888.0,8,4,41.654530031122825
30889.0,8,5,41.94482219370945
30890.0,8,5,40.64573212584855
30891.0,8,6,34.43874922555312
30892.0,9,6,29.773895609581217
30893.0,9,6,29.049835106241076
30894.0,10,6,28.68027415227136
30895.0,12,6,37.88251637559971
30896.0,12,6,38.16548908161497
30897.0,11,5,38.71000417339047
30898.0,12,4,37.725344518008725
30899.0,10,4,39.554048002054635
30900.0,10,4,38.457656066010976
30901.0,10,4,37.19088001664612
30902.0,11,6,36.153063401731174
30903.0,11,7,34.21300523953803
30904.0,11,8,32.52329741841802
30905.0,11,8,32.045895890684434
30906.0,11,10,31.746547842386708
30907.0,10,9,32.01927177754196
30908.0,10,9,31.886953553319575
30909.0,9,7,34.68073343290725
30910.0,9,4,35.69059244857269
30911.0,9,3,34.04658007051636
30912.0,7,2,34.42234458152421
30913.0,9,3,29.36681349279018
30914.0,9,3,35.4981428140676
30915.0,7,2,42.19870773368903
30916.0,7,2,44.56438095833403
30917.0,6,3,49.866482949883235
30918.0,9,3,47.04449676530715
30919.0,8,3,45.9232849801282
30920.0,8,3,44.877153666981414
30921.0,9,3,44.56212575086017
30922.0,9,3,45.16770113480003
30923.0,9,3,47.26072265349707
30924.0,8,3,50.9960738773128
30925.0,7,3,51.64166290643546
30926.0,7,3,51.57716008850287
30927.0,7,3,52.33694103285062
30928.0,8,3,49.54759676780365
30929.0,8,3,48.59481446257742
30930.0,8,3,48.323059946107776
30931.0,8,3,50.864891962068405
30932.0,8,4,50.13018680370189
30933.0,7,4,52.09475031523695
30934.0,7,5,49.63738228915843
30935.0,7,5,47.86280652583873
30936.0,6,5,48.30492575517066
30937.0,6,5,52.45769217602153
30938.0,6,5,52.420111878828244
30939.0,5,3,56.082735923644165
30940.0,6,1,54.306698465758224
30941.0,6,0,53.13731945995474
30942.0,5,0,52.123132593331974
30943.0,7,0,49.41710185503342
30944.0,7,1,50.0192597797952
30945.0,8,2,42.321600561674714
30946.0,8,2,43.36044585706911
30947.0,9,2,38.16200899652303
30948.0,10,2,42.90372791695412
30949.0,9,3,44.546225389629015
30950.0,11,3,42.96568501107305
30951.0,11,3,43.121060564132534
30952.0,8,3,42.16240062978039
30953.0,9,3,44.15898201014922
30954.0,9,3,43.15977222645907
30955.0,9,3,44.46432383890297
30956.0,8,3,44.63456419205613
30957.0,8,3,44.85369796303918
30958.0,7,3,46.15848551844312
30959.0,7,3,45.97645678789377
30960.0,5,3,48.69061299809814
30961.0,5,3,49.12053380257935
30962.0,4,2,50.28129580837442
30963.0,3,2,55.632566984544866
30964.0,3,2,55.358848284235265
30965.0,3,2,54.97611157013777
30966.0,2,2,55.56666666666668
30967.0,2,2,55.56666666666668
30968.0,2,2,55.56666666666668
30969.0,2,2,55.56666666666668
30970.0,2,2,55.56666666666668
30971.0,3,2,54.32405598281862
30972.0,3,2,54.29665750579733
30973.0,3,2,54.53014543398263
30974.0,3,2,54.44691540096245
30975.0,3,2,54.35959142166635
30976.0,3,2,53.936208225118676
30977.0,3,2,52.87073971234827
30978.0,2,1,56.31276381573909
30979.0,4,0,53.133444583080056
30980.0,3,0,57.01086503617591
30981.0,4,0,56.68136850390321
30982.0,6,0,52.000058722701446
30983.0,5,0,58.853250033802965
30984.0,5,0,59.5251752841245
30985.0,5,0,57.93357771469509
30986.0,5,0,58.118507077604214
30987.0,5,0,60.564102065611124
30988.0,5,1,60.49971532863074
30989.0,6,1,55.68682501544413
30990.0,6,1,54.83430633525143
30991.0,7,1,52.51196647307738
30992.0,7,1,53.16939369533728
30993.0,8,2,54.57878863316899
30994.0,7,2,55.25815103252755
30995.0,7,2,53.902069985519944
30996.0,5,3,56.11606656170025
30997.0,5,3,53.15334664628938
30998.0,6,3,52.51932648971197
30999.0,7,3,50.42981058115958
31000.0,8,3,52.96293962051101
31001.0,8,4,53.05295608695876
31002.0,9,4,52.90263468308696
31003.0,8,4,50.70367404123553
31004.0,8,4,47.79600030585959
31005.0,7,4,55.22858925386768
31006.0,7,4,54.79432136079641
31007.0,5,2,55.44884976027519
31008.0,5,2,54.66451991799687
31009.0,5,0,54.37365531885991
31010.0,6,0,50.038668660969535
31011.0,7,0,46.81431357228309
31012.0,8,0,46.355719705115575
31013.0,9,1,48.477707438880735
31014.0,9,1,50.32280053270514
31015.0,10,2,47.872450146956446
31016.0,10,3,51.25388562568181
31017.0,8,3,57.25290831123765
31018.0,9,3,44.503869498791076
31019.0,8,2,46.15969011510309
31020.0,7,1,49.33785486876205
31021.0,7,0,49.15826829266176
31022.0,6,0,51.16099681551754
31023.0,6,0,52.79259381617772
31024.0,5,0,55.7102824724501
31025.0,5,1,57.379906398612064
31026.0,4,2,56.92531104610158
31027.0,4,2,56.824985847718395
31028.0,5,3,53.92678733917181
31029.0,5,2,53.07849211159551
31030.0,5,2,52.121951431464424
31031.0,5,2,55.53624390671111
31032.0,5,2,55.92907609977649
31033.0,4,2,55.02469249019936
31034.0,4,2,57.840232685236735
31035.0,4,2,58.27402640699145
31036.0,3,2,58.55345284990132
31037.0,3,2,58.829151744801585
31038.0,5,2,55.698306727613655
31039.0,5,2,54.96583322245567
31040.0,6,2,53.06338511795327
31041.0,7,2,53.124949162177494
31042.0,7,3,52.00327668413868
31043.0,7,3,50.83845136199773
31044.0,8,3,49.39909482360733
31045.0,8,3,48.5203597574225
31046.0,6,2,49.37513140677178
31047.0,7,2,45.110995251354545
31048.0,7,1,50.45082175381534
31049.0,7,1,51.37344498719318
31050.0,7,1,49.33261806068116
31051.0,7,2,50.34083118865902
31052.0,7,2,50.405803956559524
31053.0,8,3,49.219330332625
31054.0,7,3,48.19045119778828
31055.0,7,4,48.327297479091904
31056.0,8,4,47.14677559564335
31057.0,9,4,50.23749566302939
31058.0,9,4,49.015504809834134
31059.0,10,5,49.125456954757325
31060.0,9,5,48.46704393608796
31061.0,9,5,47.579818231446225
31062.0,9,5,47.3323708567422
31063.0,9,5,46.437653516720154
31064.0,8,6,46.490234559444005
31065.0,6,6,50.01463739360287
31066.0,6,6,50.01079910370843
31067.0,6,6,50.01036863495981
31068.0,7,6,47.89503206704331
31069.0,7,6,48.461506851675466
31070.0,7,6,49.172735140824116
31071.0,7,6,49.30406450615353
31072.0,7,6,49.485704469666146
31073.0,7,6,49.37304060863575
31074.0,6,6,50.010000000000005
31075.0,3,3,54.17750000000001
31076.0,3,1,54.76147501989011
31077.0,3,0,55.7405924107846
31078.0,3,0,54.898105024237196
31079.0,5,0,53.42295267068268
31080.0,5,1,55.04046376234144
31081.0,7,2,52.033307328740214
31082.0,8,2,53.84258503405948
31083.0,9,2,52.76550402355943
31084.0,8,2,51.393470724731365
31085.0,6,1,57.243975852325455
31086.0,5,0,60.135632444315334
31087.0,2,0,61.40712797373474
31088.0,1,0,66.12720311647871
31089.0,0,0,66.68
31090.0,0,0,66.68
31091.0,0,0,66.68
31092.0,0,0,66.68
31093.0,0,0,66.68
31094.0,0,0,66.68
31095.0,2,0,59.591269748268836
31096.0,2,0,61.14483753935483
31097.0,2,0,62.59263017933788
31098.0,2,0,64.31363129999849
31099.0,3,0,65.17606940192478
31100.0,2,0,65.34405655702191
31101.0,2,0,65.78770519905882
31102.0,2,0,64.8511399751987
31103.0,1,0,66.32165497316458
31104.0,1,0,62.81449661468102
31105.0,1,0,63.57298947168926
31106.0,1,0,64.4311210395437
31107.0,2,0,64.77791380043968
31108.0,2,0,65.68901788553268
31109.0,3,0,62.29156543769244
31110.0,3,0,63.00509101414006
31111.0,3,0,61.91596518238502
31112.0,3,0,60.591178704248705
31113.0,2,0,65.71114371533173
31114.0,2,0,65.86356599339572
31115.0,0,0,66.68
31116.0,0,0,66.68
31117.0,1,0,63.52278040030971
31118.0,3,0,62.45066781706431
31119.0,3,0,63.657804292528866
31120.0,4,0,63.135810518782684
31121.0,6,0,59.078734978791246
31122.0,5,0,59.04398631655117
31123.0,6,0,55.06163059919599
31124.0,6,0,55.542732858214265
31125.0,5,0,58.256748903777826
31126.0,5,0,58.691263881135825
31127.0,5,0,60.0956824741159
31128.0,4,0,61.766866873652006
31129.0,5,0,61.13856272532643
31130.0,3,0,63.35703286203198
31131.0,3,0,63.4740351676323
31132.0,4,0,63.866986857054265
31133.0,4,0,62.859889135856626
31134.0,4,0,64.53765399183843
31135.0,3,0,64.97647550522507
31136.0,2,0,64.52661057680501
31137.0,1,0,65.39908930575885
31138.0,1,0,64.82943633689429
31139.0,2,0,61.95939093735821
31140.0,2,0,65.51469735362349
31141.0,2,0,66.0837753072266
31142.0,2,0,66.4156134306504
31143.0,2,0,66.72496705471735
31144.0,1,0,66.17603766390924
31145.0,0,0,66.68
31146.0,1,0,66.42112547189262
31147.0,1,0,66.37575234852754
31148.0,1,0,66.62235896737648
