time,dir,queue,vehicles,mean_speed,lane_count,lane_configs,bus_count,bus_routes
26098,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26098,S,0,1,58.14,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26099,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26099,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26099,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26099,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26100,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26100,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26100,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26100,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26101,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26101,N,0,1,57.66,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26101,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26101,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26102,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26102,N,0,1,59.4,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26102,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26102,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26103,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26103,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26103,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26103,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26104,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26104,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26104,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26104,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26105,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26105,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26105,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26105,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26106,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26106,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26106,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26106,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26107,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26107,N,0,1,58.18,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26107,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26107,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26108,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26108,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26108,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26108,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26109,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26109,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26109,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26109,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26110,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26110,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26110,E,0,1,59.83,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26110,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26111,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26111,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26111,E,0,2,57.52,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26111,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26112,W,0,1,55.55,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26112,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26112,E,0,2,56.72,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26112,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26113,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26113,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26113,E,0,2,57.22,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26113,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26114,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26114,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26114,E,0,2,58.83,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26114,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26115,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26115,N,0,1,56.12,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26115,E,0,1,59.58,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26115,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26116,W,0,1,58.58,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26116,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26116,E,0,1,57.06,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26116,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26117,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26117,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26117,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26117,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26118,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26118,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26118,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26118,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26119,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26119,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26119,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26119,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26120,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26120,N,0,1,58.3,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26120,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26120,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26121,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26121,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26121,E,0,1,58.43,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26121,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26122,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26122,N,0,1,58.9,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26122,E,0,2,57.87,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26122,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26123,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26123,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26123,E,0,2,55.85,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26123,S,0,1,59.42,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26124,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26124,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26124,E,0,3,52.5,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26124,S,0,1,59.85,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26125,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26125,N,0,1,58.76,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26125,E,0,2,50.57,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26125,S,0,1,59.6,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26126,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26126,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26126,E,0,2,58.4,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26126,S,0,1,59.35,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26127,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26127,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26127,E,0,1,57.54,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26127,S,0,1,59.49,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26128,W,0,1,59.19,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26128,N,0,1,58.54,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26128,E,0,3,55.49,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26128,S,1,2,49.97,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26129,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26129,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26129,E,0,3,55.25,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26129,S,0,2,50.71,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26130,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26130,N,0,1,59.76,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26130,E,0,2,56.01,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26130,S,0,1,52.14,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26131,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26131,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26131,E,0,2,56.37,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26131,S,0,1,53.46,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26132,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26132,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26132,E,0,1,57.4,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26132,S,0,1,54.43,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26133,W,0,1,56.81,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26133,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26133,E,0,2,56.24,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26133,S,0,1,55.64,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26134,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26134,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26134,E,0,1,58.01,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26134,S,0,1,57.02,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26135,W,0,1,56.29,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26135,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26135,E,0,2,57.04,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26135,S,0,1,58.48,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26136,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26136,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26136,E,0,1,57.46,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26136,S,0,1,59.53,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26137,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26137,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26137,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26137,S,0,1,59.13,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26138,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26138,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26138,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26138,S,0,1,59.25,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26139,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26139,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26139,E,0,1,60.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26139,S,0,1,59.37,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26140,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26140,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26140,E,0,2,59.62,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26140,S,0,1,59.4,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26141,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26141,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26141,E,0,1,59.48,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26141,S,0,1,59.66,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26142,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26142,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26142,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26142,S,0,2,52.94,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26143,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26143,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26143,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26143,S,0,4,53.43,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26144,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26144,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26144,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26144,S,0,4,55.29,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26145,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26145,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26145,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26145,S,0,4,55.96,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26146,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26146,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26146,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26146,S,0,3,56.23,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26147,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26147,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26147,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26147,S,0,4,50.18,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26148,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26148,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26148,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26148,S,0,4,53.2,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26149,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26149,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26149,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26149,S,0,4,53.75,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26150,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26150,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26150,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26150,S,0,2,56.69,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26151,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26151,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26151,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26151,S,0,1,58.4,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26152,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26152,N,0,1,59.11,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26152,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26152,S,0,2,54.48,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26153,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26153,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26153,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26153,S,0,2,55.67,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26154,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26154,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26154,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26154,S,0,2,56.4,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26155,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26155,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26155,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26155,S,0,2,57.12,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26156,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26156,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26156,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26156,S,0,1,58.9,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26157,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26157,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26157,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26157,S,0,1,59.77,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26158,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26158,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26158,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26158,S,0,1,60.0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26159,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26159,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26159,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26159,S,0,1,59.64,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26160,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26160,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26160,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26160,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26161,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26161,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26161,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26161,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26162,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26162,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26162,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26162,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26163,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26163,N,0,1,59.82,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26163,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26163,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26164,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26164,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26164,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26164,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26165,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26165,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26165,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26165,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26166,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26166,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26166,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26166,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26167,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26167,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26167,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26167,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26168,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26168,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26168,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26168,S,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26169,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26169,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26169,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26169,S,0,1,52.98,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26170,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26170,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26170,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26170,S,0,1,54.22,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26171,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26171,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
26171,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
26171,S,0,1,55.15,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
26172,W,0,0,0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
26172,N,0,0,0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
