step,agent,reward,loss,epsilon
185,Kulatov_244500424,-1.35,0.35627429193118587,0.049911691230058335
186,Muka_280015410,-1.35,0.5584919929387979,0.049911691230058335
187,Gorko_280015414,-1.5,1.9485731992099318,0.049911691230058335
188,Vefa_244500423,-0.0,3.020569299978888,0.049911691230058335
189,Kulatov_244500424,-1.45,0.2795392889145205,0.049911691230058335
190,Muka_280015410,-2.6,0.43678797611505615,0.049911691230058335
191,Gorko_280015414,-5.4,1.3383632277873403,0.049911691230058335
192,Vefa_244500423,-3.25,1.9893432438548189,0.049911691230058335
193,Kulatov_244500424,-1.35,0.39814858668250963,0.049911691230058335
194,Muka_280015410,-0.0,0.4046211002205382,0.049911691230058335
195,Gorko_280015414,-2.7,2.037231414098642,0.049911691230058335
196,Vefa_244500423,-0.0,2.608499999754713,0.049911691230058335
197,Kulatov_244500424,-1.0,0.5254748025618028,0.049911691230058335
198,Muka_280015410,-0.0,0.4749774964502649,0.049911691230058335
199,Gorko_280015414,-3.1500000000000004,2.153886529355077,0.049911691230058335
200,Vefa_244500423,-2.95,2.0540275258681504,0.049911691230058335
201,Kulatov_244500424,-3.1,0.306909746814199,0.049911691230058335
202,Muka_280015410,-0.0,0.3742060801250773,0.049911691230058335
203,Gorko_280015414,-1.25,2.0338976723871838,0.049911691230058335
204,Vefa_244500423,-1.05,1.5870748954766896,0.049911691230058335
205,Kulatov_244500424,-6.1,0.3643678180396819,0.049911691230058335
206,Muka_280015410,-0.0,0.28885853853171284,0.049911691230058335
207,Gorko_280015414,-5.45,3.044021709356457,0.049911691230058335
208,Vefa_244500423,-3.7,1.6981280809068267,0.049911691230058335
209,Muka_280015410,-0.0,0.3790886041692829,0.049911691230058335
210,Kulatov_244500424,-2.05,2.7592371495702537,0.049911691230058335
211,Gorko_280015414,-7.7,2.2105422734439344,0.049911691230058335
212,Muka_280015410,-0.0,0.4732382966631121,0.049911691230058335
213,Vefa_244500423,-0.0,1.776600593701005,0.049911691230058335
214,Kulatov_244500424,-2.85,0.7588753421546244,0.049911691230058335
215,Gorko_280015414,-12.3,2.2432537680888345,0.049911691230058335
216,Muka_280015410,-0.0,0.294569588624654,0.049911691230058335
217,Vefa_244500423,-2.85,1.723128851976071,0.049911691230058335
218,Gorko_280015414,-17.450000000000003,11.29298819390715,0.049911691230058335
219,Kulatov_244500424,-0.0,1.1402220632880926,0.049911691230058335
220,Muka_280015410,-0.0,0.27759583448187186,0.049911691230058335
221,Gorko_280015414,-21.950000000000003,32.1257642384744,0.049911691230058335
222,Kulatov_244500424,-6.7,0.8418591450899839,0.049911691230058335
223,Vefa_244500423,-0.0,1.7021168296778342,0.049911691230058335
224,Muka_280015410,-0.0,0.4356001048181497,0.049911691230058335
225,Gorko_280015414,-1.6,251.61473634885624,0.049911691230058335
226,Kulatov_244500424,-1.25,0.6871956563336425,0.049911691230058335
227,Vefa_244500423,-4.05,1.6231266406798568,0.049911691230058335
228,Muka_280015410,-0.0,0.347514140590647,0.049911691230058335
229,Gorko_280015414,-6.800000000000001,56.23162540944031,0.049911691230058335
230,Muka_280015410,-0.0,0.6116370296778371,0.049911691230058335
231,Kulatov_244500424,-0.0,0.4288723006102373,0.049911691230058335
232,Vefa_244500423,-1.4,1.8191436450579204,0.049911691230058335
233,Muka_280015410,-0.0,0.22535198125478928,0.049911691230058335
234,Gorko_280015414,-0.0,24.50030623388011,0.049911691230058335
235,Kulatov_244500424,-0.0,0.8401570127138029,0.049911691230058335
236,Vefa_244500423,-3.35,0.8736107346057906,0.049911691230058335
237,Muka_280015410,-0.0,0.26378099951307377,0.049911691230058335
238,Kulatov_244500424,-0.0,1.039052310061379,0.049911691230058335
239,Gorko_280015414,-0.0,6.694187383809549,0.049911691230058335
240,Vefa_244500423,-0.0,1.1731759491740377,0.049911691230058335
241,Muka_280015410,-0.0,0.3737812405545924,0.049911691230058335
242,Gorko_280015414,-0.0,10.99721718863293,0.049911691230058335
243,Kulatov_244500424,-1.7000000000000002,0.4696141205204185,0.049911691230058335
244,Muka_280015410,-0.0,0.7600110525454511,0.049911691230058335
245,Vefa_244500423,-0.0,1.1929908426245674,0.049911691230058335
246,Gorko_280015414,-1.7000000000000002,6.933857039841314,0.049911691230058335
247,Kulatov_244500424,-0.15000000000000002,0.5746844711416088,0.049911691230058335
248,Muka_280015410,-0.0,0.34303398366319016,0.049911691230058335
249,Vefa_244500423,-1.45,1.2304419779393356,0.049911691230058335
250,Gorko_280015414,-3.05,3.4442489255779947,0.049911691230058335
251,Kulatov_244500424,-0.0,0.765545498663414,0.049911691230058335
252,Muka_280015410,-0.0,0.2241182597790612,0.049911691230058335
253,Vefa_244500423,-3.05,1.8018154741148464,0.049911691230058335
254,Gorko_280015414,-1.35,2.1423273293239617,0.049911691230058335
255,Kulatov_244500424,-2.55,0.6796269211058643,0.049911691230058335
256,Muka_280015410,-0.0,0.4047086556638533,0.049911691230058335
257,Vefa_244500423,-0.0,1.5639059222012293,0.049911691230058335
258,Gorko_280015414,-3.25,3.0585309298476204,0.049911691230058335
259,Kulatov_244500424,-1.5,0.8464839907828718,0.049911691230058335
260,Muka_280015410,-0.0,0.40621218894057165,0.049911691230058335
261,Vefa_244500423,-0.0,1.4102248700603468,0.049911691230058335
262,Gorko_280015414,-1.65,3.3374098637905263,0.049911691230058335
263,Muka_280015410,-1.0,0.5708379356510704,0.049911691230058335
264,Kulatov_244500424,-4.4,0.6807236327658757,0.049911691230058335
265,Vefa_244500423,-1.6,0.8858293436860549,0.049911691230058335
266,Gorko_280015414,-1.15,2.5858056603975115,0.049911691230058335
267,Muka_280015410,-1.5,0.3354531169557049,0.049911691230058335
268,Kulatov_244500424,-0.0,0.7028541242129904,0.049911691230058335
269,Vefa_244500423,-2.55,1.159532038902853,0.049911691230058335
270,Gorko_280015414,-0.0,2.0339950423349364,0.049911691230058335
271,Muka_280015410,-0.0,0.37414452909706597,0.049911691230058335
272,Kulatov_244500424,-0.0,0.5135912827536515,0.049911691230058335
273,Vefa_244500423,-1.45,0.9710884512896882,0.049911691230058335
274,Gorko_280015414,-0.0,1.0694984313195164,0.049911691230058335
275,Muka_280015410,-0.0,0.6368761228095536,0.049911691230058335
276,Kulatov_244500424,-0.0,0.6710496955025036,0.049911691230058335
277,Gorko_280015414,-1.55,2.537869621130085,0.049911691230058335
278,Muka_280015410,-0.0,0.19005250619651903,0.049911691230058335
279,Vefa_244500423,-0.0,0.9183514407486655,0.049911691230058335
280,Kulatov_244500424,-1.55,0.3988244779575325,0.049911691230058335
281,Muka_280015410,-0.0,0.0811836081538786,0.049911691230058335
282,Vefa_244500423,-0.0,0.808796906916541,0.049911691230058335
283,Gorko_280015414,-0.0,2.8735266689618584,0.049911691230058335
284,Muka_280015410,-0.0,0.23517771471961169,0.049911691230058335
285,Kulatov_244500424,-0.0,0.8660762138388236,0.049911691230058335
286,Vefa_244500423,-2.75,0.7235983503908301,0.049911691230058335
287,Gorko_280015414,-0.0,2.0544354317244142,0.049911691230058335
288,Muka_280015410,-0.0,0.3993623877263417,0.049911691230058335
289,Kulatov_244500424,-0.0,0.6249003428092692,0.049911691230058335
290,Vefa_244500423,-0.0,1.2791894284891896,0.049911691230058335
291,Gorko_280015414,-2.55,2.336710741776187,0.049911691230058335
292,Muka_280015410,-0.0,0.26770361703734125,0.049911691230058335
293,Kulatov_244500424,-2.9,0.43863178964420513,0.049911691230058335
294,Vefa_244500423,-1.15,1.5675194531033867,0.049911691230058335
295,Gorko_280015414,-1.35,1.6214698305193451,0.049911691230058335
296,Muka_280015410,-0.0,0.43051473613013513,0.049911691230058335
297,Kulatov_244500424,-0.0,0.9428633984480257,0.049911691230058335
298,Vefa_244500423,-0.0,1.5711723263189015,0.049911691230058335
299,Gorko_280015414,-1.35,2.4753073195292927,0.049911691230058335
300,Muka_280015410,-0.0,0.5168935789279203,0.049911691230058335
301,Kulatov_244500424,-3.55,0.6001246437081136,0.049911691230058335
302,Muka_280015410,-0.0,0.36336883636249695,0.049911691230058335
303,Vefa_244500423,-3.3,1.0889050379228138,0.049911691230058335
304,Gorko_280015414,-1.65,2.8824551919456667,0.049911691230058335
305,Muka_280015410,-0.0,0.26374708389266743,0.049911691230058335
306,Kulatov_244500424,-0.0,0.4325744099651274,0.049911691230058335
307,Vefa_244500423,-1.25,0.9534340504847023,0.049911691230058335
308,Gorko_280015414,-0.0,1.9341267677300493,0.049911691230058335
309,Muka_280015410,-0.0,0.2724390913779189,0.049911691230058335
310,Kulatov_244500424,-0.0,0.2950543254846707,0.049911691230058335
311,Gorko_280015414,-5.2,1.3647554299955686,0.049911691230058335
312,Vefa_244500423,-4.2,0.6675154742843006,0.049911691230058335
313,Muka_280015410,-0.0,0.3483406910302307,0.049911691230058335
314,Kulatov_244500424,-0.0,0.6020151603106569,0.049911691230058335
315,Gorko_280015414,-0.0,2.2051442874426357,0.049911691230058335
316,Vefa_244500423,-1.3,0.5317118178229521,0.049911691230058335
317,Muka_280015410,-0.0,0.47022517946631126,0.049911691230058335
318,Kulatov_244500424,-1.5,0.3558097187997191,0.049911691230058335
319,Gorko_280015414,-4.0,2.595461912045721,0.049911691230058335
320,Vefa_244500423,-1.15,1.0174248922485276,0.049911691230058335
321,Muka_280015410,-0.0,0.31446185730010257,0.049911691230058335
322,Kulatov_244500424,-1.1,0.4291174797108397,0.049911691230058335
323,Gorko_280015414,-0.0,2.3273220207483973,0.049911691230058335
324,Vefa_244500423,-2.45,0.899109034355206,0.049911691230058335
325,Muka_280015410,-0.0,0.33009854699048446,0.049911691230058335
326,Kulatov_244500424,-0.0,0.7350549670809414,0.049911691230058335
327,Muka_280015410,-0.0,0.061881613351374654,0.049911691230058335
328,Gorko_280015414,-1.5,1.2424876831428264,0.049911691230058335
329,Vefa_244500423,-2.35,1.0992270972928964,0.049911691230058335
330,Muka_280015410,-0.0,0.3912824651270057,0.049911691230058335
331,Kulatov_244500424,-1.55,0.6438448216649704,0.049911691230058335
332,Gorko_280015414,-0.0,2.6634601589330487,0.049911691230058335
333,Vefa_244500423,-2.65,1.013270650438244,0.049911691230058335
334,Muka_280015410,-0.0,0.21137420916056726,0.049911691230058335
335,Kulatov_244500424,-1.1,0.22113238191013806,0.049911691230058335
336,Gorko_280015414,-5.8,2.4397899974137545,0.049911691230058335
337,Vefa_244500423,-0.0,0.9078215331828687,0.049911691230058335
338,Muka_280015410,-1.6,0.28565553036969504,0.049911691230058335
339,Kulatov_244500424,-4.05,0.9976720036647748,0.049911691230058335
340,Vefa_244500423,-0.0,1.0602022768795223,0.049911691230058335
341,Gorko_280015414,-3.1,1.229481703703641,0.049911691230058335
342,Muka_280015410,-4.0,0.20441344874780043,0.049911691230058335
343,Vefa_244500423,-1.55,1.3338983436115086,0.049911691230058335
344,Kulatov_244500424,-0.0,0.9894021340151085,0.049911691230058335
345,Gorko_280015414,-0.0,1.4723876900716277,0.049911691230058335
346,Muka_280015410,-0.0,0.3735470614501537,0.049911691230058335
347,Vefa_244500423,-0.0,1.269308684140924,0.049911691230058335
348,Gorko_280015414,-1.2,1.2897164797107052,0.049911691230058335
349,Kulatov_244500424,-0.0,0.4201472975864817,0.049911691230058335
350,Muka_280015410,-0.0,0.39269778555127743,0.049911691230058335
351,Vefa_244500423,-2.65,1.8921083268833172,0.049911691230058335
352,Gorko_280015414,-0.0,2.559735769908002,0.049911691230058335
353,Kulatov_244500424,-0.0,0.8780921306406526,0.049911691230058335
354,Muka_280015410,-0.0,0.3224911650104332,0.049911691230058335
355,Vefa_244500423,-0.0,1.5159400480479235,0.049911691230058335
356,Gorko_280015414,-0.0,2.285209747702538,0.049911691230058335
357,Kulatov_244500424,-1.4,0.6417234973050654,0.049911691230058335
358,Muka_280015410,-0.0,0.346079664901481,0.049911691230058335
359,Gorko_280015414,-2.95,1.693527461415215,0.049911691230058335
360,Vefa_244500423,-0.0,1.2242738981422008,0.049911691230058335
361,Kulatov_244500424,-1.45,0.6664319278261246,0.049911691230058335
362,Muka_280015410,-0.0,0.6008691831097508,0.049911691230058335
363,Gorko_280015414,-1.2,2.265032124565778,0.049911691230058335
364,Muka_280015410,-0.0,0.27610320584477677,0.049911691230058335
365,Vefa_244500423,-1.2,0.5707016403612215,0.049911691230058335
366,Kulatov_244500424,-1.6,0.689972625747032,0.049911691230058335
367,Muka_280015410,-0.0,0.3642682209210619,0.049911691230058335
368,Gorko_280015414,-0.0,1.3857551081821384,0.049911691230058335
369,Vefa_244500423,-1.6,0.7959919384936711,0.049911691230058335
370,Kulatov_244500424,-0.0,0.3353196908597056,0.049911691230058335
371,Muka_280015410,-0.0,0.243910239541691,0.049911691230058335
372,Gorko_280015414,-0.0,1.1974199311662233,0.049911691230058335
373,Vefa_244500423,-3.65,0.9157572960526181,0.049911691230058335
374,Kulatov_244500424,-2.25,0.3152230276245973,0.049911691230058335
375,Muka_280015410,-0.0,0.663480071763388,0.049911691230058335
376,Gorko_280015414,-1.1,1.4002469534316333,0.049911691230058335
377,Vefa_244500423,-0.0,0.8621983902276042,0.049911691230058335
378,Kulatov_244500424,-2.9,0.37253853013498883,0.049911691230058335
379,Muka_280015410,-1.05,0.43833630996596185,0.049911691230058335
380,Vefa_244500423,-1.65,1.7689397420617752,0.049911691230058335
381,Gorko_280015414,-0.0,1.3821022691845428,0.049911691230058335
382,Kulatov_244500424,-0.0,0.3394012609787751,0.049911691230058335
383,Muka_280015410,-0.0,0.198128844038024,0.049911691230058335
384,Vefa_244500423,-1.2,0.8141225111030508,0.049911691230058335
385,Gorko_280015414,-0.0,1.8974539386108518,0.049911691230058335
386,Muka_280015410,-0.0,0.1907277552109008,0.049911691230058335
387,Kulatov_244500424,-0.0,0.3488479873194592,0.049911691230058335
388,Vefa_244500423,-3.05,0.8907503805821761,0.049911691230058335
389,Gorko_280015414,-1.65,1.6835043071187101,0.049911691230058335
390,Muka_280015410,-0.0,0.09124100333428942,0.049911691230058335
391,Kulatov_244500424,-0.0,0.8437385164379521,0.049911691230058335
392,Muka_280015410,-0.0,0.2770578226263751,0.049911691230058335
393,Vefa_244500423,-1.55,0.772976103995461,0.049911691230058335
394,Gorko_280015414,-2.85,0.9607668410244514,0.049911691230058335
395,Kulatov_244500424,-1.35,1.0691676514834398,0.049911691230058335
396,Muka_280015410,-0.0,0.16261957548394435,0.049911691230058335
397,Vefa_244500423,-1.6,0.6869334297225578,0.049911691230058335
398,Gorko_280015414,-2.85,1.1844127604708774,0.049911691230058335
399,Kulatov_244500424,-1.65,0.8452335111360298,0.049911691230058335
400,Muka_280015410,-0.0,0.3572444638557499,0.049911691230058335
401,Vefa_244500423,-0.0,1.265490579084144,0.049911691230058335
402,Gorko_280015414,-2.95,2.20251577347517,0.049911691230058335
403,Kulatov_244500424,-0.0,0.4853131844702525,0.049911691230058335
404,Muka_280015410,-0.0,0.24766579313291004,0.049911691230058335
405,Vefa_244500423,-4.45,1.2046679288268933,0.049911691230058335
406,Gorko_280015414,-0.0,2.747764539131822,0.049911691230058335
407,Kulatov_244500424,-3.2,0.5450356459439263,0.049911691230058335
408,Muka_280015410,-0.0,0.25662762618413626,0.049911691230058335
409,Vefa_244500423,-0.0,1.6152769776686569,0.049911691230058335
410,Gorko_280015414,-1.15,2.253191647672793,0.049911691230058335
411,Kulatov_244500424,-1.05,0.5923456361342687,0.049911691230058335
412,Muka_280015410,-1.3,0.2809499091927137,0.049911691230058335
413,Vefa_244500423,-0.0,0.942534531766114,0.049911691230058335
414,Gorko_280015414,-0.0,1.6853484463063069,0.049911691230058335
415,Kulatov_244500424,-1.45,0.6529111558829754,0.049911691230058335
416,Muka_280015410,-0.0,0.31226987540139817,0.049911691230058335
417,Vefa_244500423,-1.45,0.9276240494014587,0.049911691230058335
418,Gorko_280015414,-4.35,2.0966923911182676,0.049911691230058335
419,Muka_280015410,-0.0,0.3830228049591824,0.049911691230058335
420,Kulatov_244500424,-4.2,0.9613823693216546,0.049911691230058335
421,Vefa_244500423,-1.7000000000000002,0.5656007252873678,0.049911691230058335
422,Gorko_280015414,-0.0,1.9969040350988507,0.049911691230058335
423,Muka_280015410,-0.0,0.2554142776389199,0.049911691230058335
424,Kulatov_244500424,-1.25,0.6421512569941115,0.049911691230058335
425,Vefa_244500423,-2.8,1.1402330828859704,0.049911691230058335
426,Muka_280015410,-0.0,0.28938927102353773,0.049911691230058335
427,Gorko_280015414,-0.0,2.4579590728972107,0.049911691230058335
428,Kulatov_244500424,-0.0,0.4552356702806719,0.049911691230058335
429,Muka_280015410,-0.0,0.23947397510642077,0.049911691230058335
430,Vefa_244500423,-1.5,0.6854529310126054,0.049911691230058335
431,Gorko_280015414,-1.35,1.8502592830991489,0.049911691230058335
432,Kulatov_244500424,-1.5,0.569095341139473,0.049911691230058335
433,Muka_280015410,-0.0,0.6032510651657503,0.049911691230058335
434,Vefa_244500423,-2.65,0.870614714367548,0.049911691230058335
435,Gorko_280015414,-0.0,1.779152535207686,0.049911691230058335
436,Kulatov_244500424,-1.4,0.568656284219287,0.049911691230058335
