step,agent,reward,loss,epsilon
92,Vefa_244500423,-0.0,0.1102571972416655,0.049911691230058335
93,Vefa_244500423,-0.0,6.473757629521515e-06,0.049911691230058335
94,Vefa_244500423,-0.0,0.04854241258558645,0.049911691230058335
95,Vefa_244500423,-0.0,0.011637870741794357,0.049911691230058335
96,Vefa_244500423,-0.0,0.00040621101106497193,0.049911691230058335
97,Vefa_244500423,-0.0,0.04110859707791903,0.049911691230058335
98,Vefa_244500423,-0.0,0.08392832254225091,0.049911691230058335
99,Kulatov_244500424,-0.0,0,1.0
100,Vefa_244500423,-0.0,0.09165261994982199,0.049911691230058335
101,Kulatov_244500424,-0.0,0,1.0
102,Vefa_244500423,-0.0,0.05227313882434714,0.049911691230058335
103,Kulatov_244500424,-0.0,0,1.0
104,Vefa_244500423,-0.0,0.03642336918488809,0.049911691230058335
105,Vefa_244500423,-0.0,0.012169060519540476,0.049911691230058335
106,Vefa_244500423,-0.0,0.0002203495934907096,0.049911691230058335
107,Vefa_244500423,-0.0,0.022218713525710143,0.049911691230058335
108,Kulatov_244500424,-0.0,0,1.0
109,Vefa_244500423,-0.0,0.03354612935536583,0.049911691230058335
110,Vefa_244500423,-0.0,0.052568779737626414,0.049911691230058335
111,Vefa_244500423,-0.0,0.00014201702046534592,0.049911691230058335
112,Vefa_244500423,-0.0,5.12204733240651e-05,0.049911691230058335
113,Vefa_244500423,-0.0,0.01954324455476808,0.049911691230058335
114,Vefa_244500423,-0.0,0.013271131717161211,0.049911691230058335
115,Vefa_244500423,-0.0,0.0367849324063142,0.049911691230058335
116,Vefa_244500423,-0.0,0.04834930562464734,0.049911691230058335
117,Vefa_244500423,-0.0,0.04642536104256578,0.049911691230058335
118,Vefa_244500423,-0.0,8.963264508565771e-05,0.049911691230058335
119,Vefa_244500423,-0.0,0.014896296984034052,0.049911691230058335
120,Vefa_244500423,-0.0,0.045692588759777664,0.049911691230058335
121,Vefa_244500423,-0.0,0.029949659876763235,0.049911691230058335
122,Vefa_244500423,-0.0,0.013846749720869411,0.049911691230058335
123,Vefa_244500423,-0.0,0.027651583290207782,0.049911691230058335
124,Vefa_244500423,-0.0,0.012735464615172276,0.049911691230058335
125,Vefa_244500423,-0.0,3.313471940202817e-05,0.049911691230058335
126,Vefa_244500423,-0.0,0.027982164612922134,0.049911691230058335
127,Vefa_244500423,-0.0,4.1079206283711756e-05,0.049911691230058335
128,Kulatov_244500424,-0.0,0,1.0
129,Vefa_244500423,-0.0,0.02472087264722589,0.049911691230058335
130,Vefa_244500423,-0.0,0.012878875782718069,0.049911691230058335
131,Vefa_244500423,-0.0,0.012863633304235123,0.049911691230058335
132,Vefa_244500423,-0.0,0.014848465716298165,0.049911691230058335
133,Vefa_244500423,-0.0,0.011272310564606869,0.049911691230058335
134,Kulatov_244500424,-0.0,0,1.0
135,Kulatov_244500424,-0.0,0,1.0
136,Vefa_244500423,-0.0,0.023020695695862514,0.049911691230058335
137,Kulatov_244500424,-0.0,0,1.0
138,Vefa_244500423,-0.0,7.4258544415783945e-06,0.049911691230058335
139,Vefa_244500423,-0.0,0.02518537528074205,0.049911691230058335
140,Vefa_244500423,-0.0,2.243599801410312e-05,0.049911691230058335
141,Vefa_244500423,-0.0,0.01003202021641414,0.049911691230058335
142,Kulatov_244500424,-0.0,0,1.0
143,Vefa_244500423,-0.0,0.010263671451824052,0.049911691230058335
144,Kulatov_244500424,-0.0,0,1.0
145,Vefa_244500423,-0.0,0.010287990216195197,0.049911691230058335
146,Vefa_244500423,-0.0,0.010536119226620233,0.049911691230058335
147,Vefa_244500423,-0.0,0.024202904797092195,0.049911691230058335
148,Vefa_244500423,-0.0,1.2743262281844636e-05,0.049911691230058335
149,Vefa_244500423,-0.0,8.194277732798128e-06,0.049911691230058335
150,Vefa_244500423,-0.0,0.008626731194965487,0.049911691230058335
151,Vefa_244500423,-0.0,0.008776274049822064,0.049911691230058335
152,Vefa_244500423,-0.0,4.851689689999716e-07,0.049911691230058335
153,Vefa_244500423,-0.0,1.976529392933024e-07,0.049911691230058335
154,Vefa_244500423,-0.0,7.565758929073407e-08,0.049911691230058335
155,Kulatov_244500424,-0.0,0,1.0
156,Kulatov_244500424,-0.0,0.2366658371788617,0.995
157,Kulatov_244500424,-0.0,0.007948317722366482,0.990025
158,Vefa_244500423,-0.0,7.755208903184596e-07,0.049911691230058335
159,Kulatov_244500424,-0.0,0.0029528706799055726,0.985074875
160,Vefa_244500423,-0.0,0.008832060750474033,0.049911691230058335
161,Vefa_244500423,-0.0,0.025408169295193517,0.049911691230058335
162,Vefa_244500423,-0.0,0.02345805340745244,0.049911691230058335
163,Vefa_244500423,-0.0,0.014195206075214628,0.049911691230058335
164,Vefa_244500423,-0.0,0.02469056008459347,0.049911691230058335
165,Vefa_244500423,-0.0,3.700797316241733e-05,0.049911691230058335
166,Vefa_244500423,-0.0,2.5857056211719964e-05,0.049911691230058335
167,Vefa_244500423,-0.0,0.008548552330083226,0.049911691230058335
168,Vefa_244500423,-0.0,0.019732827210518555,0.049911691230058335
169,Kulatov_244500424,-0.0,0.0023247679139899446,0.9801495006250001
170,Vefa_244500423,-0.0,0.004049416684740237,0.049911691230058335
171,Kulatov_244500424,-0.0,0.001076374346318687,0.9752487531218751
172,Vefa_244500423,-0.0,0.0019270760994274383,0.049911691230058335
173,Kulatov_244500424,-0.0,0.0003374543370497918,0.9703725093562657
174,Vefa_244500423,-0.0,2.722150628242659e-07,0.049911691230058335
175,Vefa_244500423,-0.0,0.0019057864176166132,0.049911691230058335
176,Vefa_244500423,-0.0,0.005400254873047405,0.049911691230058335
177,Vefa_244500423,-0.0,0.0031858912484352686,0.049911691230058335
178,Vefa_244500423,-0.0,0.016268557363660785,0.049911691230058335
179,Vefa_244500423,-0.0,1.1729950802376321e-05,0.049911691230058335
180,Vefa_244500423,-0.0,0.0006402967110048507,0.049911691230058335
181,Kulatov_244500424,-0.0,0.00014435447550198433,0.9655206468094844
182,Vefa_244500423,-0.0,0.015923887583518592,0.049911691230058335
183,Kulatov_244500424,-0.0,1.7627591766489203e-05,0.960693043575437
184,Vefa_244500423,-0.0,0.0004015385725111287,0.049911691230058335
185,Vefa_244500423,-0.0,0.00031420364423695446,0.049911691230058335
186,Vefa_244500423,-0.0,0.0007037736479347245,0.049911691230058335
187,Vefa_244500423,-0.0,4.607330566841483e-06,0.049911691230058335
188,Vefa_244500423,-0.0,0.0005004774149899305,0.049911691230058335
189,Vefa_244500423,-0.0,0.016107424683128757,0.049911691230058335
190,Vefa_244500423,-0.0,3.409607012372362e-05,0.049911691230058335
191,Vefa_244500423,-0.0,0.00020689404686891066,0.049911691230058335
192,Vefa_244500423,-0.0,0.00020591297931105146,0.049911691230058335
193,Vefa_244500423,-0.0,0.015427757210701998,0.049911691230058335
194,Kulatov_244500424,-0.0,5.1258930285728865e-06,0.9558895783575597
195,Kulatov_244500424,-0.0,1.150506802869095e-06,0.9511101304657719
196,Vefa_244500423,-0.0,0.015531488498936596,0.049911691230058335
197,Kulatov_244500424,-0.0,8.763863312876222e-08,0.946354579813443
198,Vefa_244500423,-0.0,0.00047511594681282077,0.049911691230058335
199,Vefa_244500423,-0.0,0.00010301435744963783,0.049911691230058335
200,Vefa_244500423,-0.0,6.807409993925262e-06,0.049911691230058335
201,Vefa_244500423,-0.0,0.00024912203367444263,0.049911691230058335
202,Vefa_244500423,-0.0,0.0007292867217880694,0.049911691230058335
203,Kulatov_244500424,-0.0,1.7211577933392598e-08,0.9416228069143757
204,Vefa_244500423,-0.0,2.896035107364858e-07,0.049911691230058335
205,Vefa_244500423,-0.0,0.00046567453532498704,0.049911691230058335
206,Vefa_244500423,-0.0,0.0002001615714821714,0.049911691230058335
207,Vefa_244500423,-0.0,0.00017174292270238922,0.049911691230058335
208,Vefa_244500423,-0.0,0.0003245862506657815,0.049911691230058335
209,Vefa_244500423,-0.0,0.0002454358873489326,0.049911691230058335
210,Vefa_244500423,-0.0,0.015751141574094088,0.049911691230058335
211,Kulatov_244500424,-0.0,3.6490206484153694e-09,0.9369146928798039
212,Kulatov_244500424,-0.0,1.5068349329253918e-09,0.9322301194154049
213,Kulatov_244500424,-0.0,2.7508774466029917e-10,0.9275689688183278
214,Vefa_244500423,-0.0,1.4831933933479036e-05,0.049911691230058335
215,Kulatov_244500424,-0.0,4.4358369950770364e-11,0.9229311239742362
216,Kulatov_244500424,-0.0,2.383322228521898e-11,0.918316468354365
217,Kulatov_244500424,-0.0,7.682386605054533e-12,0.9137248860125932
218,Kulatov_244500424,-0.0,4.804802576663993e-12,0.9091562615825302
219,Vefa_244500423,-0.0,9.406837150915948e-05,0.049911691230058335
220,Vefa_244500423,-0.0,2.676921219135764e-07,0.049911691230058335
221,Vefa_244500423,-0.0,7.039572316786652e-05,0.049911691230058335
222,Vefa_244500423,-0.0,6.044487675274657e-05,0.049911691230058335
223,Vefa_244500423,-0.0,0.015635336504445707,0.049911691230058335
224,Vefa_244500423,-0.0,0.000974834107117184,0.049911691230058335
225,Vefa_244500423,-0.0,5.611894230835024e-05,0.049911691230058335
226,Vefa_244500423,-0.0,4.296986011453896e-07,0.049911691230058335
227,Vefa_244500423,-0.0,0.01596000680463383,0.049911691230058335
228,Kulatov_244500424,-0.0,1.3945141870899946e-12,0.9046104802746175
229,Vefa_244500423,-0.0,0.0007506174555127046,0.049911691230058335
230,Kulatov_244500424,-0.0,3.3129291938166283e-13,0.9000874278732445
231,Kulatov_244500424,-0.0,2.4053992903939885e-13,0.8955869907338783
232,Kulatov_244500424,-0.0,6.603309517448079e-14,0.8911090557802088
233,Kulatov_244500424,-0.0,4.572125639860983e-14,0.8866535105013078
234,Vefa_244500423,-0.0,2.616551278145085e-05,0.049911691230058335
235,Vefa_244500423,-0.0,4.5865780951004353e-07,0.049911691230058335
236,Vefa_244500423,-0.0,1.790804006618357e-07,0.049911691230058335
237,Vefa_244500423,-0.0,2.0634182095678223e-05,0.049911691230058335
238,Vefa_244500423,-0.0,1.5010246574576058e-05,0.049911691230058335
239,Vefa_244500423,-0.0,5.192634794815021e-06,0.049911691230058335
240,Vefa_244500423,-0.0,8.600429311278468e-06,0.049911691230058335
241,Vefa_244500423,-0.0,4.281358971680582e-06,0.049911691230058335
242,Vefa_244500423,-1.0,0.01895086291915854,0.049911691230058335
243,Kulatov_244500424,-0.0,5.1536054332812986e-14,0.8822202429488013
244,Kulatov_244500424,-0.0,3.5888489375080414e-14,0.8778091417340573
245,Kulatov_244500424,-0.0,4.6685771763009276e-14,0.8734200960253871
246,Vefa_244500423,-0.0,0.001816361423602364,0.049911691230058335
247,Kulatov_244500424,-0.0,9.505006559121284e-14,0.8690529955452602
248,Vefa_244500423,-0.0,7.951737558187233e-06,0.049911691230058335
249,Vefa_244500423,-0.0,1.2323525321988882e-05,0.049911691230058335
250,Vefa_244500423,-0.0,0.014937157700620596,0.049911691230058335
251,Vefa_244500423,-0.0,2.9954183542457713e-06,0.049911691230058335
252,Vefa_244500423,-0.0,0.013873001773541671,0.049911691230058335
253,Vefa_244500423,-0.0,0.022410804250816208,0.049911691230058335
254,Vefa_244500423,-0.0,0.0005868469626619799,0.049911691230058335
255,Kulatov_244500424,-0.0,4.173923098779136e-14,0.8647077305675338
256,Vefa_244500423,-0.0,6.398091636583558e-05,0.049911691230058335
257,Vefa_244500423,-0.0,6.0456635395667035e-06,0.049911691230058335
258,Vefa_244500423,-0.0,2.066224536967365e-06,0.049911691230058335
259,Kulatov_244500424,-0.0,3.705781244897309e-14,0.8603841919146962
260,Kulatov_244500424,-0.0,1.3990715320712174e-14,0.8560822709551227
261,Vefa_244500423,-0.0,0.01359105992713499,0.049911691230058335
262,Kulatov_244500424,-0.0,8.213234655013937e-15,0.851801859600347
263,Vefa_244500423,-0.0,0.018542346268894505,0.049911691230058335
264,Vefa_244500423,-0.0,0.0008144162760217455,0.049911691230058335
265,Vefa_244500423,-0.0,8.127614457287269e-06,0.049911691230058335
266,Vefa_244500423,-0.0,0.014590159817878146,0.049911691230058335
267,Kulatov_244500424,-0.0,8.169398565040366e-15,0.8475428503023453
268,Vefa_244500423,-0.0,0.018583894010226754,0.049911691230058335
269,Kulatov_244500424,-0.0,4.038540774616209e-15,0.8433051360508336
270,Kulatov_244500424,-0.0,5.335632909371724e-15,0.8390886103705794
271,Kulatov_244500424,-0.0,4.103489240442077e-15,0.8348931673187264
272,Kulatov_244500424,-0.0,2.9690639760369587e-15,0.8307187014821328
273,Vefa_244500423,-0.0,1.5355843232756072e-05,0.049911691230058335
274,Vefa_244500423,-0.0,0.00011979447375809471,0.049911691230058335
275,Vefa_244500423,-0.0,1.8170729700617283e-06,0.049911691230058335
276,Kulatov_244500424,-0.0,3.140661504946862e-15,0.8265651079747222
277,Kulatov_244500424,-0.0,4.119539158112944e-15,0.8224322824348486
278,Vefa_244500423,-0.0,2.5660485021228308e-05,0.049911691230058335
279,Kulatov_244500424,-0.0,5.519970391671538e-15,0.8183201210226743
280,Kulatov_244500424,-0.0,7.749737919392377e-15,0.8142285204175609
281,Kulatov_244500424,-0.0,3.627583768041256e-15,0.810157377815473
282,Vefa_244500423,-0.0,2.1768229238865872e-07,0.049911691230058335
283,Kulatov_244500424,-0.0,2.519228560381883e-15,0.8061065909263957
284,Kulatov_244500424,-0.0,2.510047674181158e-15,0.8020760579717637
285,Vefa_244500423,-0.0,8.088715774193234e-07,0.049911691230058335
286,Kulatov_244500424,-0.0,7.752983701126942e-15,0.798065677681905
287,Vefa_244500423,-0.0,0.018125810939176257,0.049911691230058335
288,Vefa_244500423,-0.0,0.00039745011436309596,0.049911691230058335
289,Kulatov_244500424,-0.0,8.2385224897794e-15,0.7940753492934954
290,Vefa_244500423,-0.0,0.017464797457041215,0.049911691230058335
291,Kulatov_244500424,-0.0,5.04950784817048e-15,0.7901049725470279
292,Vefa_244500423,-0.0,0.018037539201074537,0.049911691230058335
293,Kulatov_244500424,-0.0,3.253342205275873e-15,0.7861544476842928
294,Vefa_244500423,-0.0,0.015593862493517463,0.049911691230058335
295,Kulatov_244500424,-0.0,2.3835087817203993e-15,0.7822236754458713
296,Kulatov_244500424,-0.0,2.6034641614762593e-15,0.778312557068642
297,Vefa_244500423,-0.0,9.918842053392718e-05,0.049911691230058335
298,Kulatov_244500424,-0.0,1.2031693530195603e-15,0.7744209942832988
299,Vefa_244500423,-0.0,7.188073019021111e-05,0.049911691230058335
300,Kulatov_244500424,-0.0,2.2587997053412884e-15,0.7705488893118823
301,Vefa_244500423,-0.0,2.0130180183292046e-05,0.049911691230058335
302,Kulatov_244500424,-0.0,1.6209258750773952e-15,0.7666961448653229
303,Vefa_244500423,-0.0,9.897798708635719e-06,0.049911691230058335
304,Kulatov_244500424,-0.0,4.999921277525398e-14,0.7628626641409962
305,Kulatov_244500424,-0.0,8.472869177419998e-14,0.7590483508202912
306,Kulatov_244500424,-0.0,1.646693905325463e-14,0.7552531090661897
307,Vefa_244500423,-0.0,0.017394752873121533,0.049911691230058335
308,Kulatov_244500424,-0.0,2.0478597481299021e-13,0.7514768435208588
309,Kulatov_244500424,-0.0,2.229634351430459e-12,0.7477194593032545
310,Vefa_244500423,-0.0,0.00037216115159832697,0.049911691230058335
311,Vefa_244500423,-0.0,0.0165362532344977,0.049911691230058335
312,Kulatov_244500424,-0.0,1.5821747549884607e-12,0.7439808620067382
313,Kulatov_244500424,-0.0,1.999260785395217e-11,0.7402609576967045
314,Vefa_244500423,-0.0,0.0012139398120325495,0.049911691230058335
315,Kulatov_244500424,-0.0,1.2028383952839214e-10,0.736559652908221
316,Kulatov_244500424,-0.0,1.7072218358206242e-10,0.7328768546436799
317,Vefa_244500423,-0.0,0.00011981923938009231,0.049911691230058335
318,Kulatov_244500424,-0.0,6.427430699015879e-11,0.7292124703704616
319,Vefa_244500423,-0.0,6.20464459514386e-06,0.049911691230058335
320,Kulatov_244500424,-0.0,1.5509802899764012e-09,0.7255664080186093
321,Vefa_244500423,-0.0,0.01695242718655443,0.049911691230058335
322,Kulatov_244500424,-0.0,3.1728660686205362e-09,0.7219385759785162
323,Kulatov_244500424,-0.0,8.598653930413489e-10,0.7183288830986236
324,Vefa_244500423,-0.0,0.017999850836877496,0.049911691230058335
325,Kulatov_244500424,-0.0,2.1941181446925016e-09,0.7147372386831305
326,Kulatov_244500424,-0.0,1.4942254807331478e-09,0.7111635524897149
327,Vefa_244500423,-0.0,0.0010266965737404377,0.049911691230058335
328,Vefa_244500423,-0.0,0.0002683348199410407,0.049911691230058335
329,Kulatov_244500424,-0.0,1.8611153046476942e-09,0.7076077347272662
330,Vefa_244500423,-0.0,0.017905286586506364,0.049911691230058335
331,Kulatov_244500424,-0.0,9.951367125195058e-09,0.7040696960536299
332,Vefa_244500423,-0.0,0.0010716322172967807,0.049911691230058335
333,Vefa_244500423,-0.0,0.00017375960017318448,0.049911691230058335
334,Kulatov_244500424,-0.0,4.245799318397005e-08,0.7005493475733617
335,Vefa_244500423,-0.0,0.0007961565139567028,0.049911691230058335
336,Kulatov_244500424,-0.0,1.493945020643317e-07,0.697046600835495
337,Kulatov_244500424,-0.0,2.8019103166798676e-07,0.6935613678313175
338,Vefa_244500423,-0.0,0.0012790607304604684,0.049911691230058335
339,Kulatov_244500424,-0.0,9.393194968574498e-08,0.6900935609921609
340,Vefa_244500423,-0.0,0.0017025670672259352,0.049911691230058335
341,Kulatov_244500424,-0.0,1.7374590139153379e-06,0.6866430931872001
342,Kulatov_244500424,-0.0,6.943427380272371e-06,0.6832098777212641
343,Kulatov_244500424,-0.0,8.337347572662246e-06,0.6797938283326578
344,Vefa_244500423,-0.0,0.017732234918895612,0.049911691230058335
345,Kulatov_244500424,-0.0,3.2228987486891767e-06,0.6763948591909945
346,Vefa_244500423,-0.0,0.0010482440402359572,0.049911691230058335
347,Kulatov_244500424,-0.0,4.261161330940122e-05,0.6730128848950395
348,Kulatov_244500424,-0.0,0.00011445601045445564,0.6696478204705644
349,Kulatov_244500424,-0.0,0.001750695343726072,0.6662995813682115
350,Kulatov_244500424,-0.0,0.005689106027375601,0.6629680834613705
351,Vefa_244500423,-0.0,0.017870699794501115,0.049911691230058335
352,Kulatov_244500424,-0.0,0.018364580441641465,0.6596532430440636
353,Vefa_244500423,-0.0,0.00012026072546689193,0.049911691230058335
354,Kulatov_244500424,-0.0,0.02262022351501969,0.6563549768288433
355,Kulatov_244500424,-0.0,0.0033563904738258543,0.653073201944699
356,Kulatov_244500424,-0.0,0.0004882097996308232,0.6498078359349755
357,Kulatov_244500424,-0.0,0.0002971349668561274,0.6465587967553006
358,Kulatov_244500424,-0.0,3.5689102316438515e-05,0.6433260027715241
359,Kulatov_244500424,-0.0,1.5349309024269286e-05,0.6401093727576664
360,Kulatov_244500424,-0.0,3.178033348372189e-06,0.6369088258938781
361,Kulatov_244500424,-0.0,2.0883570487212344e-06,0.6337242817644086
362,Vefa_244500423,-0.0,0.018809927883921773,0.049911691230058335
363,Kulatov_244500424,-0.0,1.5382233913320553e-06,0.6305556603555866
364,Vefa_244500423,-0.0,0.00020577640443528167,0.049911691230058335
365,Kulatov_244500424,-0.0,6.584469236636109e-07,0.6274028820538087
366,Vefa_244500423,-0.0,1.0871841248403374e-05,0.049911691230058335
367,Kulatov_244500424,-0.0,3.148294964623599e-07,0.6242658676435396
368,Vefa_244500423,-0.0,4.543359137091675e-06,0.049911691230058335
369,Kulatov_244500424,-0.0,6.82618850563789e-08,0.6211445383053219
370,Vefa_244500423,-0.0,5.003477231022013e-06,0.049911691230058335
371,Kulatov_244500424,-0.0,6.356045967976717e-09,0.6180388156137953
372,Kulatov_244500424,-0.0,1.22538693680225e-09,0.6149486215357263
373,Vefa_244500423,-0.0,4.902489674882271e-05,0.049911691230058335
374,Vefa_244500423,-0.0,3.1342075584528395e-05,0.049911691230058335
375,Kulatov_244500424,-0.0,6.700967970204125e-11,0.6118738784280476
376,Vefa_244500423,-0.0,1.7477237887586483e-05,0.049911691230058335
377,Kulatov_244500424,-0.0,3.5019612147828505e-12,0.6088145090359074
378,Kulatov_244500424,-0.0,4.961906182631039e-13,0.6057704364907278
379,Vefa_244500423,-0.0,2.2947135848175315e-05,0.049911691230058335
380,Kulatov_244500424,-0.0,4.338560570587846e-13,0.6027415843082742
381,Vefa_244500423,-0.0,1.2418407416545096e-05,0.049911691230058335
382,Kulatov_244500424,-0.0,7.409027477761392e-14,0.5997278763867329
383,Vefa_244500423,-0.0,0.01753343239301053,0.049911691230058335
384,Vefa_244500423,-0.0,0.002026732202551784,0.049911691230058335
385,Kulatov_244500424,-0.0,1.583897055164549e-14,0.5967292370047992
386,Vefa_244500423,-0.0,0.0014771443121617267,0.049911691230058335
387,Kulatov_244500424,-0.0,7.602779706681994e-15,0.5937455908197752
388,Vefa_244500423,-1.0,0.00038288884296378,0.049911691230058335
389,Kulatov_244500424,-0.0,1.2479230972012105e-14,0.5907768628656763
390,Vefa_244500423,-0.0,4.06539426220931e-05,0.049911691230058335
391,Kulatov_244500424,-0.0,9.488388490147382e-15,0.5878229785513479
392,Vefa_244500423,-0.0,8.31952909923217e-05,0.049911691230058335
393,Kulatov_244500424,-0.0,8.887380749858529e-15,0.5848838636585911
394,Kulatov_244500424,-0.0,1.5794654287462236e-15,0.5819594443402982
395,Vefa_244500423,-0.0,0.01723785637203612,0.049911691230058335
396,Kulatov_244500424,-0.0,1.6430692789597222e-15,0.5790496471185967
397,Vefa_244500423,-0.0,0.0007176075891379696,0.049911691230058335
398,Kulatov_244500424,-0.0,2.1775487131122435e-15,0.5761543988830038
399,Kulatov_244500424,-0.0,1.6050096587965372e-15,0.5732736268885887
400,Kulatov_244500424,-0.0,2.8377766754486196e-15,0.5704072587541458
401,Vefa_244500423,-0.0,0.00015296564108968624,0.049911691230058335
402,Vefa_244500423,-0.0,1.558072403444466e-05,0.049911691230058335
403,Kulatov_244500424,-0.0,2.2035945951426954e-15,0.567555222460375
404,Kulatov_244500424,-0.0,2.4195365212171734e-15,0.5647174463480732
405,Vefa_244500423,-0.0,0.0194170188964522,0.049911691230058335
406,Kulatov_244500424,-0.0,1.1637152000347398e-15,0.5618938591163328
407,Kulatov_244500424,-0.0,1.8668100960596277e-14,0.5590843898207511
408,Vefa_244500423,-0.0,0.0029409637704986835,0.049911691230058335
409,Kulatov_244500424,-0.0,9.500127991930998e-14,0.5562889678716474
410,Vefa_244500423,-0.0,0.004257210019788019,0.049911691230058335
411,Kulatov_244500424,-0.0,3.733051378734395e-14,0.5535075230322891
