timestamp,total_vehicles,lane_left,lane_center,lane_right,vehicles_details
2026-04-14 14:34:19,0,0,0,0,
2026-04-14 14:34:19,0,0,0,0,
2026-04-14 14:34:19,0,0,0,0,
2026-04-14 14:34:19,0,0,0,0,
2026-04-14 14:34:19,0,0,0,0,
2026-04-14 14:34:19,0,0,0,0,
2026-04-14 14:34:19,0,0,0,0,
2026-04-14 14:34:20,0,0,0,0,
2026-04-14 14:34:20,0,0,0,0,
2026-04-14 14:34:20,0,0,0,0,
2026-04-14 14:34:20,0,0,0,0,
2026-04-14 14:34:20,0,0,0,0,
2026-04-14 14:34:20,0,0,0,0,
2026-04-14 14:34:20,0,0,0,0,
2026-04-14 14:34:20,0,0,0,0,
2026-04-14 14:34:20,0,0,0,0,
2026-04-14 14:34:20,0,0,0,0,
2026-04-14 14:34:20,0,0,0,0,
2026-04-14 14:34:20,0,0,0,0,
2026-04-14 14:34:20,0,0,0,0,
2026-04-14 14:34:20,0,0,0,0,
2026-04-14 14:34:20,0,0,0,0,
2026-04-14 14:34:20,0,0,0,0,
2026-04-14 14:34:20,1,0,1,0,ID_1(toy)->lane_center
2026-04-14 14:34:20,1,0,1,0,ID_1(toy)->lane_center
2026-04-14 14:34:20,1,0,1,0,ID_1(toy)->lane_center
2026-04-14 14:34:21,1,0,1,0,ID_1(toy)->lane_center
2026-04-14 14:34:21,1,0,1,0,ID_1(toy)->lane_center
2026-04-14 14:34:21,1,0,1,0,ID_1(toy)->lane_center
2026-04-14 14:34:21,1,0,1,0,ID_1(toy)->lane_center
2026-04-14 14:34:21,1,0,1,0,ID_1(toy)->lane_center
2026-04-14 14:34:21,1,0,1,0,ID_1(toy)->lane_center
2026-04-14 14:34:21,1,0,1,0,ID_1(toy)->lane_center
2026-04-14 14:34:21,1,0,1,0,ID_1(toy)->lane_center
2026-04-14 14:34:21,1,0,1,0,ID_1(toy)->lane_center
2026-04-14 14:34:21,1,0,1,0,ID_1(toy)->lane_center
2026-04-14 14:34:21,1,0,1,0,ID_1(toy)->lane_center
2026-04-14 14:34:21,1,0,1,0,ID_1(toy)->lane_center
2026-04-14 14:34:21,1,0,1,0,ID_1(toy)->lane_center
2026-04-14 14:34:21,1,0,1,0,ID_1(toy)->lane_center
2026-04-14 14:34:21,1,0,1,0,ID_1(toy)->lane_center
2026-04-14 14:34:21,1,0,1,0,ID_1(toy)->lane_center
2026-04-14 14:34:21,1,0,1,0,ID_1(toy)->lane_center
2026-04-14 14:34:21,1,0,1,0,ID_1(toy)->lane_center
2026-04-14 14:34:22,1,0,1,0,ID_1(toy)->lane_center
2026-04-14 14:34:22,1,0,1,0,ID_1(toy)->lane_center
2026-04-14 14:34:22,1,0,1,0,ID_1(toy)->lane_center
2026-04-14 14:34:22,0,0,0,0,
2026-04-14 14:34:22,0,0,0,0,
2026-04-14 14:34:22,0,0,0,0,
2026-04-14 14:34:22,0,0,0,0,
2026-04-14 14:34:22,0,0,0,0,
2026-04-14 14:34:22,0,0,0,0,
2026-04-14 14:34:22,0,0,0,0,
2026-04-14 14:34:22,0,0,0,0,
2026-04-14 14:34:22,0,0,0,0,
2026-04-14 14:34:22,0,0,0,0,
2026-04-14 14:34:22,0,0,0,0,
